course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	rating	content_duration	published_timestamp_date	subject	revenue
301442	Black Algo Trading: Build Your Trading Robot	200	Paid	20195	1113	227	All Levels	0.21	16	10/27/2014	business	4039000
301686	"Super Beginner Guitar - start right, start awesome"	30	paid	594	3	33	All Levels	0.07	2	11/26/2014	music	17820
30240	The Ultimate Web Development Course	50	paid	9881	329	136	Intermediate Level	0.28	12	8/25/2013	web_development	494050
30243	Mastering HTML5 Programming - The Easier Way	75	paid	21653	138	35	All Levels	0.55	7	1/7/2013	web_development	1623975
302450	10 Numbers Every Business Owner Should Know	20	Paid	13	1	9	Intermediate Level	0.2	1	3/8/2015	business	260
302456	Bookkeeping Made Simple	40	Paid	61	16	22	Beginner Level	0.3	2.5	7/16/2015	business	2440
302468	How to read a Profit & Loss Account and Balance Sheet	20	Paid	49	10	13	All Levels	0.88	2	9/22/2014	business	980
302484	A Practical Guide to Wealth Creation	35	Paid	6	0	7	All Levels	0.43	1	11/18/2016	business	210
302562	Introduction to Accounting: The Language of Business	20	Paid	11958	370	134	All Levels	0.81	11.5	10/2/2014	business	239160
30261	"Kids Coding -Introduction to HTML, CSS and JavaScript"	200	paid	2355	143	215	All Levels	0.96	7	11/26/2012	web_development	471000
30318	Learning JavaScript Programming Tutorial. A Definitive Guide	50	paid	17113	380	93	Beginner Level	0.24	9.5	11/26/2012	web_development	855650
303514	Projects in CSS	60	paid	4689	216	54	Beginner Level	0.52	10	9/23/2014	web_development	281340
304000	Financial Modelling for entrepreneurs	20	Paid	232	7	17	Beginner Level	0.85	1	9/20/2014	business	4640
304410	Credit Control Procedures	20	Paid	3	0	6	Beginner Level	0.97	0.57	9/22/2014	business	60
304414	Bookkeeping Systems	20	Paid	20	1	9	All Levels	0.88	1	9/22/2014	business	400
304420	Breakeven Analysis and Pricing	20	Paid	27	2	10	Beginner Level	0.96	1	9/22/2014	business	540
304422	Flow Management and Forecasting	20	Paid	16	2	10	All Levels	0.9	1	9/22/2014	business	320
304424	Numbers for the Business Plan	20	Paid	210	1	12	All Levels	0.25	1.5	9/22/2014	business	4200
304426	Bank Reconciliation & VAT on Excel	20	Paid	30	5	19	Beginner Level	0.3	1.5	9/22/2014	business	600
304490	A 13 Hour SQL Server 2014 /ASP.NET/CSS/C#/jQuery Course	35	paid	4183	231	86	Beginner Level	0.89	14	10/12/2014	web_development	146405
305368	NPV and IRR Techniques for CA / CFA / CPA Exams	20	Paid	1551	5	55	Beginner Level	0.05	7.5	9/22/2014	business	31020
306360	How to Read Financial Statements: Build Financial Literacy.	25	Paid	188	10	20	All Levels	0.6	1.5	12/19/2014	business	4700
306556	Backbone Tutorial: Learn Backbonejs from Scratch	90	paid	4957	634	60	Beginner Level	0.99	5.5	10/27/2014	web_development	446130
308694	"Forex Strategies: Kelly Criterion, Larry Williams and more!"	185	Paid	5528	506	32	All Levels	0.2	3	2/19/2015	business	1022680
308696	Forex MetaTrader 4: Master MT4 Like A Pro Forex Trader	150	Paid	2602	402	57	All Levels	0.96	5	10/28/2015	business	390300
30911	HTML5 APIs For JavaScript - A Course For Web Developers	50	paid	7706	62	45	All Levels	0.12	5	11/30/2012	web_development	385300
309370	Bootstrap 3 -> Profitable WordPress Theme Development!	40	paid	5547	80	40	All Levels	0.8	3.5	10/22/2014	web_development	221880
309820	ASP.Net MVC Quick Start	0	free	15092	1234	65	All Levels	0.73	5.5	8/23/2016	web_development	0
309854	How to invest in Russian equity market	30	Paid	3	0	12	Beginner Level	0.97	1.5	9/15/2015	business	90
310652	How To Sell Practically Anything: Professional Design Mockup	50	paid	52	2	19	All Levels	0.87	2.5	10/8/2014	graphics_design	2600
31150	Advance Design of Logos and Brand Identity	20	paid	34	4	38	Beginner Level	0.79	2	2/16/2013	graphics_design	680
311530	"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today"	45	paid	2346	11	14	Intermediate Level	0.12	0.65	10/8/2014	music	105570
311538	Foundations of Front-End Web Development	0	free	8337	300	129	All Levels	0.53	20.5	12/12/2014	web_development	0
311638	Joomla 3 : Develop a Professional Website in 3 Simple Steps!	35	paid	1309	74	43	Beginner Level	0.16	5	3/13/2015	web_development	45815
311846	How to Create Vector Characters in Illustrator or Photoshop	25	paid	92	3	15	Beginner Level	0.98	3.5	10/2/2014	graphics_design	2300
311916	Create a Responsive Website with Bootstrap 3	50	paid	4076	39	22	Beginner Level	0.92	3	10/28/2014	web_development	203800
312834	Professional Trading With Institutional Supply & Demand	200	Paid	343	84	37	All Levels	0.3	5.5	11/24/2014	business	68600
312860	"IAS 16-Property,Plant and Equipment"	0	Free	2166	38	20	Intermediate Level	0.89	3	10/6/2014	business	0
313484	Laravel 4 try and enjoy php coding	20	paid	2402	26	23	Beginner Level	0.96	2	10/20/2014	web_development	48040
313512	Financial Reporting - Fundamentals/Basics	20	Paid	2	0	28	Beginner Level	0.97	2.5	11/8/2014	business	40
314462	Quickstart AngularJS	0	free	64128	4047	17	Beginner Level	0.96	1.5	11/22/2014	web_development	0
314698	Learn Photoshop Quickly (For Bloggers & Web Images)	80	paid	806	53	28	All Levels	0.94	2.5	10/8/2014	graphics_design	64480
315576	Guitar Crash Course (No Experience Necessary)	0	free	5769	78	29	Intermediate Level	0.14	1	1/22/2015	music	0
315716	15 Mandamientos para ganar dinero en Bolsa	20	Paid	45	2	49	Beginner Level	0.96	8.5	10/14/2014	business	900
315812	Gibson's Learn & Master Guitar	50	paid	103	33	309	Expert Level	0.78	38	10/30/2014	music	5150
316704	Introductory JavaScript Made Easy Training Tutorial	20	paid	9381	138	131	Beginner Level	0.8	11	10/15/2014	web_development	187620
316750	Technical Analysis 101: Master the Basics of Trading	95	Paid	2688	61	50	Beginner Level	0.96	2	5/13/2015	business	255360
317030	Learn how to double your Forex Trading Account in one trade	60	Paid	2900	424	36	All Levels	0.96	2.5	10/19/2014	business	174000
317278	Typographic Logos: Typography and Lettering for Logo Design	25	paid	4235	427	20	Beginner Level	0.96	1.5	10/16/2014	graphics_design	105875
317572	Accounting 1 Simplified for You	45	Paid	2490	95	13	All Levels	0.87	3	11/10/2014	business	112050
318638	Projects In JavaScript & JQuery	60	paid	9109	620	50	All Levels	0.28	9	10/16/2014	web_development	546540
319020	Investing: How I Consistently Beat The Stock Market	200	Paid	2000	31	34	Intermediate Level	0.81	4.5	12/11/2014	business	400000
320238	Jazz piano improvisation: The girl form Ipanema. Bossa nova	30	paid	151	1	5	All Levels	0.02	0.55	10/16/2014	music	4530
320798	How To Create A WordPress Website Without Paying A Developer	20	paid	4333	16	17	All Levels	0.89	1	10/20/2014	web_development	86660
321410	Beginner to Pro in Excel: Financial Modeling and Valuation	195	Paid	22257	2697	138	Intermediate Level	0.13	7.5	11/25/2014	business	4340115
322118	IFRS Financial Reporting	55	Paid	72	9	15	Beginner Level	0.76	3.5	10/24/2014	business	3960
322332	Learn To Invest In 7 Steps	50	Paid	137	14	21	Intermediate Level	0.7	3	3/29/2015	business	6850
323196	Master Finance in Three Hours	20	Paid	721	12	29	Beginner Level	0.35	3	10/28/2014	business	14420
323828	"An Introduction: MT4 Email, Sound, Notification Forex Alerts"	20	Paid	323	30	11	Beginner Level	0.66	0.62	11/1/2014	business	6460
323916	Learn How To use Channels to find amazing Forex Entries	45	Paid	172	48	15	All Levels	0.29	1	5/24/2017	business	7740
323950	Use the Magic Multiple Moving Average Forex Trading system	50	Paid	1097	252	10	All Levels	0.02	1	11/8/2014	business	54850
324224	Learn to Play the Flute: Beginner to Pro in Under Five Hours	50	paid	707	116	108	All Levels	0.07	7	10/29/2014	music	35350
324226	Master Flute Playing: Intermediate Instruction Made Simple!	50	paid	288	15	100	All Levels	0.02	6	10/29/2014	music	14400
324656	Forex Trading	95	Paid	136	14	25	Beginner Level	0.11	4.5	11/18/2014	business	12920
325834	Learn to Trade for Profit: Find and Trade Winning Stocks	95	Paid	10605	71	77	All Levels	0.81	3	10/24/2014	business	1007475
326244	"Installing Wordpress 4 - Installation, Registrars & Hosting"	45	paid	6117	188	28	All Levels	0.76	2.5	10/31/2014	web_development	275265
326310	Get Piano Skills TODAY!!!	100	paid	92	5	71	All Levels	0.3	3.5	11/5/2014	music	9200
326326	SharePoint 2013 Development using C# - Part I	50	paid	891	101	119	Beginner Level	0.76	8.5	11/6/2014	web_development	44550
326338	OpenCV Computer Vision Application Programming	85	paid	167	14	30	All Levels	0.98	2.5	10/24/2014	graphics_design	14195
326428	Learn Piano Scales: Play any song in any key! Like Pro's do	50	paid	1720	9	26	Beginner Level	0.07	2.5	10/29/2014	music	86000
32649	PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly	50	paid	5549	92	143	All Levels	0.76	15.5	12/15/2012	web_development	277450
326948	Working Capital Management for CA / CFA / CPA Exams	25	Paid	2342	9	33	Beginner Level	0.87	3.5	10/25/2014	business	58550
327310	Design Efficiency Intensive	20	paid	6	0	5	All Levels	0.94	0.55	1/12/2015	graphics_design	120
327666	Digital Art for Beginners	150	paid	3381	388	57	Intermediate Level	0.96	15	2/14/2016	graphics_design	507150
327788	Bitcoin - A Comprehensive Guide	20	Paid	283	13	35	Beginner Level	0.78	2.5	1/27/2015	business	5660
327962	Forex Trading Profitably	20	Paid	512	13	15	Expert Level	0.6	0.67	11/4/2014	business	10240
328476	Complete ASP NET MVC Web Development - Newbie to Ninja!	195	paid	6073	627	66	All Levels	0.51	9	11/24/2014	web_development	1184235
328842	Learn to invest in the Stock Market	40	Paid	28	5	14	All Levels	0.5	1	11/12/2014	business	1120
328960	Your Own Site in 45 Min: The Complete Wordpress Course	120	paid	1566	29	36	All Levels	0.95	4	4/20/2015	web_development	187920
32908	Finance and Accounting for Startups	50	Paid	1175	92	75	All Levels	0.98	12.5	1/15/2013	business	58750
330900	Learn Grunt with Examples: Automate Your Front End Workflow	20	paid	496	113	17	Beginner Level	0.97	1	12/19/2014	web_development	9920
331600	Learn Bookkeeping From Scratch	20	Paid	168	2	21	All Levels	0.76	3	11/5/2014	business	3360
331968	Trading: From Wall Street to Your Street	50	Paid	312	24	37	Beginner Level	0.78	5.5	12/18/2014	business	15600
331970	Learn Oud 1 (No Prior Music Knowledge Required!)	20	paid	153	27	38	Intermediate Level	0.57	3.5	9/10/2015	music	3060
332252	"AngularJS for Beginners, Single-Page Applications Made Easy"	200	paid	1284	46	30	All Levels	0.76	1.5	11/18/2014	web_development	256800
332690	Introduction to Trade Theory (Technical Analysis) For Stocks	20	Paid	45	4	6	Beginner Level	0.11	1	11/24/2014	business	900
332848	Tax Strategy: Financial Planning for Beginners	200	Paid	1703	59	25	All Levels	0.63	2	11/4/2014	business	340600
333046	The Ultimate Method for Learning Modern Piano & Keyboards	25	paid	512	3	151	All Levels	0.07	2.5	11/3/2014	music	12800
334530	Illustrator 101: Learn Quickly and Easily to create Artwork	40	paid	452	3	37	All Levels	0.28	1	11/25/2014	graphics_design	18080
334820	Learn to Pick the Right Stock Broker Account	40	Paid	1102	3	14	Beginner Level	0.89	0.57	12/24/2014	business	44080
334838	Economics - CFA Level 1 - 2014	20	Paid	135	20	24	All Levels	0.46	4	11/8/2014	business	2700
335280	How to Safely Copy and Move Your WordPress Website	60	paid	1419	38	20	Beginner Level	0.74	1.5	11/5/2014	web_development	85140
335902	eBook Cover Design	20	paid	30	3	14	Beginner Level	0.79	1.5	11/4/2014	graphics_design	600
336446	Circular Breathing for musicians - practical skills	25	paid	261	4	17	Beginner Level	0.02	1.5	11/6/2014	music	6525
336938	Learn How To Build a Web Application Without Coding	0	free	9364	311	10	All Levels	0.28	0.53	3/4/2015	web_development	0
337072	Bestseller! Learn Photoshop in 1 Hour (No Experience Needed)	200	paid	5471	72	39	All Levels	0.31	6.5	3/5/2015	graphics_design	1094200
337320	Cash Flow Valuation: Develop Your Financial Literacy	105	Paid	2987	23	19	All Levels	0.96	2	12/22/2014	business	313635
338308	Master Graphic Design Using Photoshop with Rachael	25	paid	598	22	13	All Levels	0.94	1.5	11/7/2014	graphics_design	14950
338926	Learn to Play Clarinet: Beginner to Pro in Under Five Hours	50	paid	877	93	88	All Levels	0.85	6	1/1/2015	music	43850
339086	WordPress Security - The Ultimate Security Guide	60	paid	2267	17	29	All Levels	0.93	1.5	1/4/2015	web_development	136020
339382	Guitar for Christmas!	20	paid	7	0	17	All Levels	0	0.53	11/30/2014	music	140
339560	How to design professional PowerPoint business presentation	20	paid	286	7	7	Expert Level	0.77	1	11/11/2014	graphics_design	5720
340362	Learn Ruby on Rails By Building Projects	60	paid	1736	79	47	Beginner Level	0.78	13	11/12/2014	web_development	104160
340844	Learn HTML & CSS: How To Start Your Web Development Career	0	free	15462	689	60	Beginner Level	0.88	4.5	9/29/2015	web_development	0
341952	Mastering Photoshop: From Beginner to Industry Professional	25	paid	1754	52	79	All Levels	0.96	12.5	11/25/2014	graphics_design	43850
342084	Start Your Own Forum Website in 15 Minutes	40	paid	5387	38	15	All Levels	0.96	1	1/26/2015	web_development	215480
342398	Learn the Violin - No Music Experience Necessary!	120	paid	600	27	30	Beginner Level	0.07	3	9/2/2015	music	72000
34332	Aprende a tocar la guitarra	50	paid	7	1	25	Intermediate Level	0	1.5	2/22/2013	music	350
343816	Learn SASS and improve your CSS	55	paid	1849	29	24	All Levels	0.89	3	12/20/2014	web_development	101695
343818	Understanding The Stock Market: For Beginners	25	Paid	122	2	36	All Levels	0.8	7.5	11/18/2014	business	3050
343886	Accounting Standard 3 - An Analysis	25	Paid	1888	6	11	All Levels	0.47	1	11/14/2014	business	47200
344180	Play the Jews Harp - instant skills for non musicians.	25	paid	196	16	35	All Levels	0.96	2.5	1/22/2015	music	4900
344224	Java Spring Security	40	paid	527	63	11	All Levels	0.78	2.5	11/15/2014	web_development	21080
344234	Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run	60	paid	973	8	74	Intermediate Level	0.83	2	2/1/2016	music	58380
344348	Master the Clarinet: Intermediate Instruction Made Simple!	50	paid	232	11	97	All Levels	0.02	7	1/1/2015	music	11600
347104	Learn to Play the Oboe: Beginner to Pro in Under Four Hours	50	paid	500	39	74	Beginner Level	0.07	5	1/1/2015	music	25000
348116	Photoshop In-Depth: Master all of Photoshop's Tools Easily	0	free	53851	1779	45	All Levels	0.69	4.5	11/30/2014	graphics_design	0
34882	Creating an MP3 Player with HTML5	20	paid	14551	169	14	Beginner Level	0.15	1.5	1/31/2013	web_development	291020
348920	Create Your Own Successful Online School To Sell Courses	95	paid	2814	14	39	All Levels	0.17	2	11/18/2014	web_development	267330
349142	Master Oboe Playing: Intermediate Instruction Made Simple!	50	paid	98	6	73	Intermediate Level	0.34	5.5	1/1/2015	music	4900
349144	Photoshop: Learn Digital Painting Basics in Photoshop	20	paid	1332	31	24	Beginner Level	0.02	2	12/6/2014	graphics_design	26640
349586	Master Manga Studio 5: Bonus Drawing and Painting	165	paid	2325	155	61	All Levels	0.34	8	2/6/2015	graphics_design	383625
35131	Introduction to Small Business Accounting Training Tutorial	25	Paid	168	9	75	Beginner Level	0.76	3.5	1/9/2013	business	4200
352150	Learn to Trade for Profit: Ten Most Profitable Trading Rules	95	Paid	739	28	45	All Levels	0.16	2	12/23/2014	business	70205
352748	Getting Started with Magento	85	paid	608	88	48	All Levels	0.99	3.5	11/21/2014	web_development	51680
352774	RESTful Services with ASP.NET Web API	85	paid	716	59	34	All Levels	0.78	2	11/21/2014	web_development	60860
353044	Investing 101: The Complete Online Investing Course	200	Paid	5334	373	42	Beginner Level	0.78	4.5	11/28/2014	business	1066800
353224	The Best Beginner Guitar Course Ever	50	paid	1976	252	16	Beginner Level	0.76	1	11/25/2014	music	98800
35409	Profits Turbo	20	Paid	10	0	7	All Levels	0.88	5.5	6/3/2013	business	200
354324	Accounting 2 Simplified for You	45	Paid	1446	23	27	Beginner Level	0.55	5	12/9/2014	business	65070
355374	Fund Flow Analysis for CA / CFA / CPA Exams	25	Paid	1184	2	7	All Levels	0.98	1.5	11/28/2014	business	29600
355622	Trade Forex 13 Patterns - Golden Ratios Secret Revealed	200	Paid	554	63	44	Beginner Level	0.2	4	1/10/2015	business	110800
355798	Learn Accounting by Specific Examples - Part 1	50	Paid	306	0	5	Beginner Level	0.78	0.63	11/28/2014	business	15300
356060	Learn Piano #8:  Use Augmented Chord Sub & Whole Tone Scales	60	paid	1137	4	45	Beginner Level	0.34	1	2/23/2016	music	68220
356840	Logo design: How To Design an Awesome Logo in Illustrator	195	paid	3131	131	56	Intermediate Level	0.96	5.5	11/28/2014	graphics_design	610545
357726	Spring Framework 4 And Dependency Injection For Beginners	0	free	21147	1220	16	Beginner Level	0.74	1.5	1/16/2015	web_development	0
358062	Financial Modeling: Build a Complete DCF Valuation Model	95	Paid	2240	185	44	All Levels	0.96	2.5	12/3/2014	business	212800
358326	Dividend Investing: Build Your Portfolio for a Better Future	60	Paid	8314	83	47	Beginner Level	0.81	4	1/24/2015	business	498840
358508	Create Jekyll blog and host it on Github like a Ninja	20	paid	5056	74	11	All Levels	0.99	2	12/13/2014	web_development	101120
358998	Sketch 3: Design a mobile application from scratch	45	paid	709	14	31	All Levels	0.98	2.5	12/8/2014	graphics_design	31905
359926	UK Tax Returns with HMRC	40	Paid	2	0	11	All Levels	0.97	1	4/5/2016	business	80
360916	Hot Trading Investing Strategy: ETF and Futures	50	Paid	80	10	13	All Levels	0.07	2.5	12/8/2014	business	4000
361286	Wealth Management	30	Paid	274	1	21	All Levels	0.78	3.5	12/17/2014	business	8220
361620	Wordpress Tutorial	200	paid	2311	8	44	All Levels	0.93	1.5	12/4/2014	web_development	462200
362360	Build Your Own Membership Website With Joomla	95	paid	1134	9	24	Intermediate Level	0.66	1.5	12/3/2014	web_development	107730
362530	Public Speaking: You Can Give Great Financial Presentations	20	Paid	916	6	23	Intermediate Level	0.88	6.5	12/11/2014	business	18320
363058	Technical Trading and Investing Made Easy	40	Paid	217	7	27	All Levels	0.89	1.5	12/24/2014	business	8680
363078	Capital Structuring Techiques for CA / CFA / CPA Exams	125	Paid	4480	12	50	Beginner Level	0.54	7	12/5/2014	business	560000
363404	Futures/Commodity Training (Basics)	0	Free	4863	202	6	All Levels	0.87	1.5	2/7/2015	business	0
364206	Media Training for Financial Service Professionals	20	Paid	1254	2	64	All Levels	0.98	7	12/11/2014	business	25080
364426	JavaScript: Understanding the Weird Parts	175	paid	79612	16976	85	All Levels	0.69	11.5	3/12/2015	web_development	13932100
364428	CFA Corporate Finance Level 1 (Part 1)	180	Paid	621	1	107	Beginner Level	0.96	14.5	12/6/2014	business	111780
